,0,1,2
300,"[396.23573835070204, 417.91057283935453, 407.8794917922552, 382.7322221939732, 409.2837338390595, 424.3115147515932, 443.5581914208506, 458.89899425243925, 381.192279014661, 386.36638103678683, 393.52638256157337, 400.63532888278695, 353.6789909326746, 347.2986012889528, 341.91663770876676, 340.3456588380347, 327.9952959597877, 294.4172405411785, 272.04030840494227, 256.29800356493365]","[529.1696061632824, 502.2709090538544, 474.9476218648787, 455.4858969072453, 448.391060135273, 410.1683181256012, 369.0773811722383, 329.0294706688595, 440.48807394646815, 383.7356088026881, 344.4503411171291, 304.3661996106294, 448.25202128780126, 389.6634037034284, 346.05875325093325, 304.43502643706137, 468.59226056017604, 440.8443713850816, 419.68107196346557, 397.54056253146115]",4
301,"[397.25284278914586, 418.99950564283944, 409.03751809004046, 383.7648285340844, 409.5058422525627, 424.62200588323674, 444.17784690598927, 459.6118384604489, 381.0942263258698, 386.29118206432, 393.91734031977484, 401.27927255677974, 353.45182764830076, 346.856069082906, 341.882926639216, 340.67653954046176, 327.64209154514435, 293.80612792417253, 271.61496557838495, 256.12114944336855]","[528.8053108039805, 502.14506493375876, 475.2473695572449, 455.43426404494255, 448.33568752098597, 410.6905424024038, 369.1349214145232, 328.1522973042296, 440.5755460813671, 384.00773526804676, 343.45718996430287, 302.0972600058181, 448.2672202228902, 388.90629908243733, 344.74037883882824, 302.0060537987652, 468.61039373284603, 440.1603444954456, 417.9577327582268, 394.7161984474829]",4
302,"[397.2181296791955, 419.2301670615538, 409.7852876327775, 385.0021700209575, 411.6805891307041, 426.2720478346497, 445.94973259227896, 462.11026560434385, 383.200427133427, 388.30792762032087, 395.534014275595, 402.581361862649, 355.4766254391555, 349.4549677542508, 344.7074349643462, 343.33723431770943, 329.6395337133408, 296.1465966556814, 273.8482502235986, 257.9292327176594]","[527.9931575654086, 501.0925203128383, 472.87990731436116, 453.8265805505774, 444.1560658769917, 404.4411884025254, 364.5759567099466, 323.9434267510958, 436.3046522010625, 379.03890655565414, 339.8628414821615, 300.8054443210819, 444.4201137703858, 384.60483509861865, 340.65236061104906, 299.73377626086847, 465.01189167981624, 437.1637176381925, 415.9647310963794, 394.4947048495209]",4
303,"[398.1300066300529, 420.00793295019463, 410.1362324394688, 384.99906299643624, 412.6604548856529, 427.23853561968724, 446.27904473314146, 462.2752631139032, 384.0225237625633, 388.6505292023255, 395.66790398974535, 402.99313926349845, 356.2267441943387, 349.4054785417225, 344.3747926042354, 343.2806958953711, 330.33384177241334, 296.8244951597202, 274.5336614684289, 258.9125768095244]","[528.4622347156732, 501.93720050539747, 473.0389489780072, 453.5784812051094, 445.20513030784963, 406.8556227869771, 366.311557215301, 325.65581258740843, 436.23213307487754, 379.9214645007574, 340.8125245099992, 301.2345503168143, 443.3529376609287, 385.05067162125613, 342.24140010356115, 301.6497716518219, 463.2728852316783, 436.79027667454193, 416.8617644196028, 396.15855902026124]",4
304,"[396.57234357780766, 417.8558012581888, 409.0052733690698, 383.43341302220773, 411.9329519113522, 425.8444537387212, 445.4060311202331, 461.5393661776027, 382.9520553640629, 387.90075212352923, 394.6511479884224, 401.9477071777443, 355.12851801493895, 348.1298606887449, 342.3763785123006, 340.9528613647229, 329.09183350505884, 295.3518812109038, 273.1469209974701, 257.56971378821675]","[527.4862778201122, 501.2038562502828, 472.4468588742106, 453.28837613237283, 440.595158886405, 400.8023889659829, 361.9888126349496, 323.87662698701087, 433.6460470524001, 376.65775043120806, 337.6667923813544, 299.5884640734885, 442.64194520489207, 384.5500102933402, 341.56114510688286, 302.1089263734072, 464.1473980162709, 436.61715344825905, 415.78908166196345, 395.2906351315492]",4
305,"[396.94450754870854, 417.915813332897, 408.2772828157241, 383.0634509987718, 410.97721739652155, 424.67778876352315, 444.55726181139823, 461.0428023660291, 381.9302490212536, 386.23278392342644, 393.06848793886667, 400.6985352980429, 353.9690572873331, 347.2284732478515, 342.22179846631127, 341.2572113588133, 327.8867363693518, 294.00425573468254, 271.639662429268, 256.09617327355534]","[528.3416908145717, 502.99744953543416, 475.0421942974049, 456.08706744977087, 442.8782387363878, 403.4619737178931, 364.9965211152494, 327.6451269651147, 435.4194186183623, 379.31494572936174, 341.49131121561004, 303.6802963038513, 444.3140933248906, 385.05246757914915, 342.2183655708021, 302.66022569009795, 465.8541148376413, 439.5241997370255, 420.4153987786598, 400.6075343601614]",4
306,"[397.623279319804, 419.0317490469334, 410.19838087437483, 385.9134437485371, 413.0294778354861, 429.2455352479299, 446.71547490276043, 460.82014029458276, 383.70066903508643, 390.2174484694958, 396.38553179204683, 402.2168845557849, 355.5835621319915, 348.6524199474148, 342.7998731090475, 340.7441672343634, 329.5078941854693, 295.71415862122626, 273.3490401879808, 257.6183404143633]","[529.8473940293658, 503.4809822462063, 474.82489357034143, 455.1350602105987, 442.1828725353308, 403.08738131897195, 364.04996481667865, 326.40452296997404, 434.4555407447977, 376.6878965546575, 337.8679172911946, 301.0588817339092, 443.69768635870054, 386.3674984185512, 343.2466694614899, 303.9047699613683, 465.640403252144, 438.20314710145846, 417.17803071173677, 395.3950549623045]",4
307,"[398.1334082246064, 419.2340491905878, 410.3341653579733, 384.26697697109495, 411.43865202069986, 426.99487475413645, 446.4928837635175, 462.3982920178934, 382.4610669578887, 387.88067899241173, 394.93057955804136, 402.2004536094403, 354.8082785530333, 346.63813368279267, 340.86001209561294, 339.7042079101461, 329.0579521269097, 294.84284182021645, 272.8608322653281, 257.41866906475855]","[525.8263565175909, 498.32678980497064, 469.7285127598928, 451.7742733209809, 441.00075216588704, 403.3331364791044, 362.20372842289214, 319.57335582762346, 433.9896061156099, 377.0167406515331, 338.6936372899377, 298.8257654415464, 443.03990684814687, 384.58424572202483, 341.7491404399238, 299.7175640008075, 465.0986671351861, 438.71127057727415, 417.0845369314779, 393.37786805112364]",4
308,"[398.1334082246064, 419.2340491905878, 410.3341653579733, 384.26697697109495, 411.43865202069986, 426.99487475413645, 446.4928837635175, 462.3982920178934, 382.4610669578887, 387.88067899241173, 394.93057955804136, 402.2004536094403, 354.8082785530333, 346.63813368279267, 340.86001209561294, 339.7042079101461, 329.0579521269097, 294.84284182021645, 272.8608322653281, 257.41866906475855]","[525.8263565175909, 498.32678980497064, 469.7285127598928, 451.7742733209809, 441.00075216588704, 403.3331364791044, 362.20372842289214, 319.57335582762346, 433.9896061156099, 377.0167406515331, 338.6936372899377, 298.8257654415464, 443.03990684814687, 384.58424572202483, 341.7491404399238, 299.7175640008075, 465.0986671351861, 438.71127057727415, 417.0845369314779, 393.37786805112364]",4
309,"[399.10592240532037, 421.9372788879972, 411.65266603618164, 383.86014594328407, 416.2208439865113, 435.137596567011, 450.93418267103266, 463.55256204183655, 386.06120878825186, 394.0627870891594, 399.588753776452, 404.28216123248654, 357.93576595187733, 351.63874380749013, 346.6931193748059, 344.49739875345335, 331.6070177640444, 301.8334948938205, 281.7498578704719, 266.06262121281395]","[526.4890381135502, 500.5574715993616, 472.52653773855354, 451.62881552622383, 432.25663558674887, 389.46215406758586, 356.6788674990411, 326.89664407636894, 424.79488248272844, 363.69335784002715, 326.770597250218, 294.90256425658043, 434.68011686754096, 376.57773777902867, 335.5386625612863, 300.05752868359474, 458.6045704690049, 431.4356834963218, 413.3585800482379, 395.69856241112126]",4
310,"[456.86614576828117, 489.8315207646518, 513.2094792931371, 538.9460664367105, 443.560356540327, 454.0368636154602, 462.89026046890217, 467.4298620322913, 413.49824746591895, 414.2720549107353, 413.44106800075934, 409.7252338934013, 385.22731499424526, 375.4946753124951, 368.89032334655366, 364.4111587335093, 359.5866790655446, 327.1630760024697, 304.5455497489841, 287.8825530604785]","[541.2706311211628, 497.61980203948264, 462.8103733696872, 436.44503931465863, 450.6099567173935, 403.9406902217316, 373.3468775947915, 348.8785944007509, 448.1882422792396, 385.7159710182897, 347.2614080763725, 315.04121640738384, 459.81862104165367, 401.8046668976516, 363.2019628427738, 330.17151748108716, 482.4503644796893, 452.63568173047247, 430.5134876192865, 409.3049197058618]",5
311,"[456.29105324375615, 488.7974101529024, 514.0567852270599, 538.5189258799843, 442.69703274816624, 452.89821666559135, 461.93923718151547, 466.3766746424137, 413.22550664045207, 415.333066988771, 415.33017611968296, 411.96962504241657, 385.5996434829403, 376.0071424234293, 370.0201343645913, 365.57598417587974, 360.68644932204865, 328.8144411554455, 306.73222167248736, 289.6523108872606]","[540.7582683377752, 495.6607669401272, 458.93030748177716, 432.06101608379265, 448.54628088650907, 403.5824566281947, 373.43043515754846, 349.0086502374952, 445.19978551819605, 383.72667855529835, 345.22558522676263, 312.3324818466075, 455.6304080610905, 396.7194450979183, 357.91259947143004, 323.7978194621455, 477.5003755105149, 445.66793100007897, 424.376924259819, 404.6722254310841]",5
312,"[456.3547842573267, 489.6035790222329, 514.1717149667103, 537.8448604540212, 443.2269994189997, 452.56709868987446, 461.11107511290606, 465.2754915509478, 414.1261127353326, 415.8911082371018, 415.23494849233157, 411.3967085689435, 386.50836392473536, 376.35650584806064, 369.3831296742331, 363.9839328170528, 361.49358013571975, 329.81845368972336, 307.6704692422041, 290.50619985377665]","[541.9438998366479, 495.734768649403, 458.5308588475059, 432.06801780958824, 451.7480469160543, 406.3031184476685, 375.1905500718152, 350.5496035816905, 448.04020967132595, 385.39561683049874, 345.9919614176236, 312.6512686576092, 457.6349182027672, 398.879759356471, 359.03175554037267, 324.6446725520036, 478.85365142180035, 446.21723555380123, 424.21216092793435, 404.7215052058486]",5
313,"[456.3547842573267, 489.6035790222329, 514.1717149667103, 537.8448604540212, 443.2269994189997, 452.56709868987446, 461.11107511290606, 465.2754915509478, 414.1261127353326, 415.8911082371018, 415.23494849233157, 411.3967085689435, 386.50836392473536, 376.35650584806064, 369.3831296742331, 363.9839328170528, 361.49358013571975, 329.81845368972336, 307.6704692422041, 290.50619985377665]","[541.9438998366479, 495.734768649403, 458.5308588475059, 432.06801780958824, 451.7480469160543, 406.3031184476685, 375.1905500718152, 350.5496035816905, 448.04020967132595, 385.39561683049874, 345.9919614176236, 312.6512686576092, 457.6349182027672, 398.879759356471, 359.03175554037267, 324.6446725520036, 478.85365142180035, 446.21723555380123, 424.21216092793435, 404.7215052058486]",5
314,"[455.7777407585169, 488.89929681334553, 513.4135385788856, 539.3787378597578, 443.87530807810117, 453.32173668161136, 462.0575146442432, 466.7549130696399, 414.1969416489406, 415.4207442307513, 415.4041529260778, 412.26971535488144, 385.8857205224348, 375.62736971978126, 369.22231707146454, 365.1233756953025, 360.2900042402034, 328.1165750025125, 307.0151397581633, 291.88353664178504]","[540.2287629477756, 494.10193032171094, 455.0211206151483, 429.5841044710984, 448.5498817968664, 402.39081469368676, 371.2449388085871, 345.78707774261744, 445.1644936894427, 383.51069794877816, 344.4978564682945, 310.84585293728054, 455.8603613122151, 397.69841322405324, 357.8614097310142, 323.0384775652291, 478.2133823966964, 446.152207756639, 424.231034178685, 404.44704400425707]",5
315,"[455.6626315705754, 489.5365554700023, 514.440904230274, 539.2935108165352, 441.88476032015853, 452.6179614817529, 462.3226071145495, 468.0000541005839, 413.3136223879917, 414.8622190489788, 414.21644693924657, 410.78831385941874, 385.9918219609348, 375.090481284836, 368.00607211845164, 362.89092953104375, 360.8566112841217, 328.4934276040215, 307.0190301769875, 290.77278796581936]","[537.1473261545102, 488.8237699154145, 447.59434539373717, 423.7447563697732, 447.1137294799939, 397.4577871943689, 365.80777351680405, 339.5231203618954, 443.1635733415875, 379.68260763440475, 339.37449098819457, 306.3704374680193, 453.7285653985151, 392.5288627345704, 351.7233397416012, 316.74883757148353, 476.45339702487007, 442.25125215817263, 419.5060244120327, 399.7918282491231]",5
316,"[455.19165809431854, 489.3132573749611, 514.4417417843036, 539.1104601756325, 442.565290554374, 453.4363347011605, 463.1572433521004, 469.0275301878205, 413.74735330556246, 415.5396816598014, 415.35658468638377, 412.11587528468783, 386.51687417508805, 377.1833824448217, 371.36662635930935, 366.9952060315852, 361.69288311909537, 330.4778268949857, 309.69529943508746, 293.57766165865286]","[537.3737327229138, 489.5957423567011, 450.78304929893613, 426.0766352338878, 447.06947269011164, 399.6096450780002, 368.96388147235734, 343.3773241406867, 444.21848413653817, 383.3546548435253, 343.6642839430689, 310.03354305232483, 455.2741049304181, 397.4647636709324, 358.18154761337144, 323.67003456969474, 478.05881200397306, 445.49558610313244, 423.6163637503367, 403.72821120918496]",5
317,"[456.99590127876337, 489.98111499048434, 512.347271061262, 536.8976305707898, 443.34677968437467, 454.97130852749785, 464.6054852932824, 470.0799906758113, 413.9344177470098, 416.033019591176, 416.87774575358867, 414.4579907123528, 387.0653146044573, 378.0984070494556, 373.7308791339591, 370.8895664866794, 363.1686053259263, 332.89448416241936, 312.526644060701, 297.23374571336484]","[536.8883716234476, 488.69092387394215, 449.7961793970779, 424.25781785571013, 446.7199387311677, 402.45854255862434, 373.462576253092, 349.0432170727972, 443.68420048808423, 384.6312212214389, 347.8153223305694, 316.12776149815437, 453.9233814724626, 398.1287341060726, 361.02259723278246, 328.2565502149624, 476.0199729564578, 446.42056310901125, 426.37051164780775, 407.62291298861714]",5
318,"[456.99590127876337, 489.98111499048434, 512.347271061262, 536.8976305707898, 443.34677968437467, 454.97130852749785, 464.6054852932824, 470.0799906758113, 413.9344177470098, 416.033019591176, 416.87774575358867, 414.4579907123528, 387.0653146044573, 378.0984070494556, 373.7308791339591, 370.8895664866794, 363.1686053259263, 332.89448416241936, 312.526644060701, 297.23374571336484]","[536.8883716234476, 488.69092387394215, 449.7961793970779, 424.25781785571013, 446.7199387311677, 402.45854255862434, 373.462576253092, 349.0432170727972, 443.68420048808423, 384.6312212214389, 347.8153223305694, 316.12776149815437, 453.9233814724626, 398.1287341060726, 361.02259723278246, 328.2565502149624, 476.0199729564578, 446.42056310901125, 426.37051164780775, 407.62291298861714]",5
319,"[456.72058255726273, 487.3579840371154, 508.2281178403086, 528.7814325329199, 445.2104750384395, 455.82981886338075, 464.65153914207553, 469.57602048887344, 416.3752049163385, 417.51957173500824, 416.03555807742845, 412.32779375136727, 389.78886646364356, 380.0162958795065, 375.19295514548884, 371.54811274913834, 366.2674804197792, 340.9662119874115, 324.74433751296203, 310.832682009241]","[542.4073939513737, 495.59927636497355, 455.3858941218926, 425.9013505402736, 449.5520329745209, 411.87167993013315, 382.25887862076087, 360.19081758905577, 444.42815060871783, 393.0728522751811, 364.0983296051144, 336.5755389802224, 454.18636261467356, 405.7943143451035, 379.6014294551598, 351.2740078654418, 476.3085596530755, 451.1371061521093, 432.7690138057233, 411.6427808093545]",5
320,"[455.0850875854066, 484.85572179482375, 495.8237385073864, 515.2630847308186, 444.8251610123825, 455.8140968051751, 464.3778361136359, 468.1617209415284, 415.7981948346425, 416.7941853420573, 415.28328440657526, 409.12514843588013, 389.646635387182, 380.85801867750934, 375.04258225096874, 370.70794258086374, 364.5101503403332, 339.98521476353744, 324.4120737986043, 310.56231242008096]","[541.5669742421325, 502.0354317354701, 461.51535604153014, 429.53820408269877, 454.17776846308715, 420.0611081968273, 390.36742629763154, 369.88068815087433, 448.3094304724679, 366.40907679882577, 270.7594840057786, 201.06853715824627, 460.8983316729639, 410.3074157376222, 381.7874667528197, 356.843516689794, 489.21684362371315, 466.96048524423503, 450.3519198435033, 435.71457626968936]",5
321,"[457.38473017474075, 487.77409792848334, 500.0368681916197, 514.8802122554403, 451.16995419778965, 462.293145907783, 470.65212239367975, 475.15679989914184, 423.483005339363, 428.69273428906064, 429.7209883768978, 424.7619645091722, 396.5549719549143, 389.63284579257623, 383.1720825173981, 376.74421588683083, 371.73282035411626, 350.7318179779765, 334.9568903293135, 319.45703272923805]","[549.2893031528052, 510.6960750922235, 471.3472178015251, 432.90832682747873, 468.6443404767559, 437.51144893065714, 403.7947453861378, 382.4412521855309, 460.8579845086967, 412.3896762265703, 384.93097315274565, 357.09804913906527, 466.65978598110644, 423.8792897703035, 403.70657885207805, 381.98581847589566, 484.25758377125373, 462.3125588331004, 448.69283172361804, 432.6823662369625]",5
322,"[455.68153826003214, 484.14097495814127, 491.39249571280305, 506.74020063339657, 450.0368410413398, 462.45260128637415, 469.7193240340978, 473.0576448094013, 422.27134739000485, 423.8171465651196, 419.58316696853103, 411.0625398873982, 395.0238112922562, 387.62353357784013, 382.01055686095856, 377.26758567383774, 369.70978396225235, 348.99088186441384, 333.62882708373, 318.1633939256983]","[544.8159383115062, 504.9811624882935, 462.8361065698499, 426.35637152720074, 465.7410341524068, 432.2668864020303, 401.1967601247028, 382.10847051269036, 456.6326292876788, 372.52623541440573, 278.9707850505265, 214.58056398228922, 463.02148800225416, 411.9742277591997, 384.77192281559724, 364.39497354412504, 485.9232391726815, 464.00451486662485, 448.34160018044736, 438.1663073799232]",5
323,"[461.4813296902438, 494.67476173096674, 505.3715252409373, 516.0923695810185, 464.18458142759425, 474.01796015439805, 478.28679589056964, 481.4165878333693, 435.0626961586996, 438.84578608482934, 437.98778807553197, 430.7783079757659, 405.8133578472678, 402.53463092970713, 398.7247159415178, 393.3382556903597, 379.67474258919134, 362.5239264256882, 348.39554925778924, 329.9130199889043]","[551.2122965658593, 513.4957671911657, 467.40966517957173, 426.17046906760424, 463.33082943777924, 434.516170721984, 403.20491714774226, 382.49128894604803, 455.13932223907784, 412.4349727510745, 384.5157924300542, 354.201499071253, 460.5315104554033, 422.1548458664515, 400.728321773189, 377.46802756681797, 478.2779604827389, 456.10886285482945, 443.1065802313625, 431.67177218900184]",5
324,"[461.4813296902438, 494.67476173096674, 505.3715252409373, 516.0923695810185, 464.18458142759425, 474.01796015439805, 478.28679589056964, 481.4165878333693, 435.0626961586996, 438.84578608482934, 437.98778807553197, 430.7783079757659, 405.8133578472678, 402.53463092970713, 398.7247159415178, 393.3382556903597, 379.67474258919134, 362.5239264256882, 348.39554925778924, 329.9130199889043]","[551.2122965658593, 513.4957671911657, 467.40966517957173, 426.17046906760424, 463.33082943777924, 434.516170721984, 403.20491714774226, 382.49128894604803, 455.13932223907784, 412.4349727510745, 384.5157924300542, 354.201499071253, 460.5315104554033, 422.1548458664515, 400.728321773189, 377.46802756681797, 478.2779604827389, 456.10886285482945, 443.1065802313625, 431.67177218900184]",5
325,"[460.865167564093, 489.09617463837037, 494.62899484043527, 505.945245150265, 459.4759173971081, 468.6760450100511, 473.0466372957238, 475.02421277612075, 431.3273752250674, 435.2244134192833, 433.1965641786851, 424.71451726440506, 403.004454234442, 397.06002650511334, 392.8885162723114, 385.92387098983727, 376.8772280958923, 357.646085177017, 342.2422416153502, 322.70273286688797]","[551.69519750549, 514.8535254066909, 475.7795473931356, 430.5437120920128, 467.63506385393885, 437.4879217127506, 404.8728739816226, 385.27002671783214, 461.4914842647641, 417.3998676599362, 388.00763593790555, 358.03160073046024, 467.0780863185259, 426.8243972687504, 404.152151988539, 380.5533578174778, 484.56237571444825, 464.89119832310973, 453.5682596617653, 441.95243881754345]",5
326,"[465.9699435247168, 498.59284157098693, 504.7361833917884, 513.6387533654253, 469.6446907561109, 477.48067438409004, 479.73894544841534, 481.53608937830006, 439.70849855310234, 442.786372563333, 442.31116878386473, 433.2623405335815, 410.317405581888, 405.27642653651975, 401.3143141216836, 393.151407266609, 384.04407970285894, 368.6836196359915, 354.2642618279229, 332.43038087323004]","[549.2452076488775, 514.4993496574343, 473.6118773334621, 431.1853248349337, 464.66132154102775, 437.2103988339062, 405.37785494177416, 384.60114410865816, 457.72547649413514, 415.05821732494184, 387.9154732880746, 356.95591271212555, 463.792625027272, 424.9752623395805, 404.70198877369, 381.9732088216397, 481.78670553110686, 460.2930198781912, 448.9160536334943, 438.43114692262156]",5
327,"[466.9734174828794, 504.3023956209775, 511.28144326121975, 522.4277685175028, 469.21182801559047, 474.1950225077282, 477.131639726453, 478.910106216424, 440.4217968812937, 439.8762484913485, 440.3176047390459, 429.1480161176361, 412.73122148275354, 408.1541453031491, 403.7751994712802, 392.72716493721504, 387.60077792334675, 373.4716609615686, 359.9820863175049, 335.77924789652604]","[537.1833162108306, 488.4322204521727, 456.67130431787655, 426.9693986924134, 458.6264495065992, 433.0783659469123, 406.1746542385942, 390.832007929059, 452.87044306422973, 411.8470818000194, 381.0150806541269, 351.0703422569359, 459.9885217533639, 422.30682495849624, 399.9014248736248, 377.257031502195, 480.02981716429474, 459.14900756383986, 452.7921996877475, 446.3380774372063]",5
328,"[462.0982613059368, 491.7161221389676, 493.3254426583791, 503.0056129352255, 467.4432627169158, 472.3476534412456, 474.5007012192636, 474.9202809680418, 437.586063869877, 437.9504026812711, 435.69501172573854, 425.41683583576923, 408.4561609125662, 401.4685573271962, 395.66048183581296, 386.4744116989139, 382.4089722420189, 364.2922184687997, 348.8544056312567, 327.9115653352442]","[558.6286957952308, 527.8673151448711, 489.0530548685186, 441.73915224687147, 473.78070256460603, 446.7077095087487, 413.5607780055521, 393.13217532532076, 467.65738619733236, 426.2441932815185, 399.99755668629183, 370.365060755866, 473.0991934158503, 436.0483677523045, 416.02973996066976, 394.10976742781816, 490.04841926177085, 472.53063222681783, 461.99586930737183, 449.58767656490704]",5
329,"[459.6421873664035, 487.37776041869984, 488.1496113729827, 500.3671748037549, 465.18107612033225, 466.79619222121767, 468.1351462894183, 467.1803945150919, 435.1988059206639, 432.54406527414335, 428.02570828261315, 416.56667067369176, 406.9651680217039, 397.56680914909816, 389.2003696105056, 378.5697337978138, 381.32778104930213, 363.971608242219, 349.44317770873835, 329.54873432903565]","[553.0493676892061, 520.6823545693744, 482.15337923643165, 438.9778252478685, 470.6409205740484, 442.85232398134895, 410.3647418287054, 390.03010944352917, 466.99265001444786, 422.6888195651474, 394.42366090496984, 363.475280482377, 473.12496372168886, 436.3369786019323, 415.74073799965726, 393.3441605408152, 490.23218589043876, 470.747564846934, 458.96148546509795, 445.7128871625475]",5
330,"[459.6421873664035, 487.37776041869984, 488.1496113729827, 500.3671748037549, 465.18107612033225, 466.79619222121767, 468.1351462894183, 467.1803945150919, 435.1988059206639, 432.54406527414335, 428.02570828261315, 416.56667067369176, 406.9651680217039, 397.56680914909816, 389.2003696105056, 378.5697337978138, 381.32778104930213, 363.971608242219, 349.44317770873835, 329.54873432903565]","[553.0493676892061, 520.6823545693744, 482.15337923643165, 438.9778252478685, 470.6409205740484, 442.85232398134895, 410.3647418287054, 390.03010944352917, 466.99265001444786, 422.6888195651474, 394.42366090496984, 363.475280482377, 473.12496372168886, 436.3369786019323, 415.74073799965726, 393.3441605408152, 490.23218589043876, 470.747564846934, 458.96148546509795, 445.7128871625475]",5
331,"[456.4329127740096, 481.60784978011344, 479.30508696676407, 492.0952153761066, 461.115656916367, 461.0588068035538, 462.3088853840155, 460.04598614677457, 432.0933786833313, 430.7796526680446, 425.71575486976707, 414.306789208039, 403.9958983341669, 396.49592543353253, 388.01115673454706, 377.1804881878527, 378.3191335599901, 358.55074802341557, 341.39525237455257, 321.12122145485165]","[559.9277249030708, 534.449740759064, 492.1969224112637, 441.21084710991045, 478.95132696518704, 450.7063106786562, 416.29137972214005, 396.2628776500419, 473.93068366461245, 429.8589526144051, 400.0169781089576, 367.0685184795243, 478.6231144372363, 438.03227217280914, 413.1431263281904, 387.2335689475773, 495.08167821065996, 476.43794988626246, 464.96042566833654, 451.10961614606504]",5
332,"[460.7125081634653, 486.9510090499884, 482.7563821828062, 493.1484081019628, 462.368269326807, 462.6763414302257, 464.42215191308907, 462.78276859703624, 432.6042672074187, 430.2965240268408, 426.2570855759345, 415.35662173967023, 404.73822329215153, 395.35369622147334, 386.6842214531331, 375.4406936353423, 379.6718356580997, 360.40735038832855, 343.6935243860804, 323.1541861563302]","[555.625947099926, 527.4088258423999, 491.7873335345311, 444.5835011007628, 479.2445533119732, 452.07805953072744, 418.3443770737345, 397.2116530108492, 475.07127257785504, 432.43431291716513, 403.5215909838103, 370.1181949493039, 479.9614170178639, 442.55411596451796, 419.9731462925482, 395.1160799232839, 495.9399432467446, 477.0176825973916, 466.25776663797785, 452.3230551015952]",5
333,"[462.5555128187325, 490.94509693985077, 488.1721571445943, 498.3108534336115, 464.6499373860311, 465.2521627035022, 466.69799634010235, 465.49067498026, 434.6432564474684, 432.3651831950382, 428.64041666260374, 417.25343051668546, 406.1657591026549, 395.35362175808655, 386.20855209607095, 374.40631879112954, 380.7598655773717, 362.5263170315232, 347.13769545059637, 326.72519681959307]","[555.1432892450838, 525.2877873289958, 492.3605152564077, 446.5726847043676, 475.9846439930848, 448.2466876837991, 415.0994888214464, 394.23262014338025, 471.51326250121565, 427.89419682187696, 399.49556673946574, 367.4618561161822, 476.60739388089024, 440.5887697649218, 420.9484071380358, 398.37741581600574, 492.9793332181271, 473.3142174561729, 462.7252808258847, 449.5918034605322]",5
334,"[459.9671630687184, 486.84171516983946, 483.9361341116151, 495.3125571406847, 463.77979394787, 464.1863381425513, 465.00504276244396, 463.02052730997525, 433.71960470425256, 431.3978476467752, 426.56601665601295, 415.2135769549394, 405.00813987321845, 396.92436722172346, 388.7897359667332, 377.99094876562015, 378.5844227442801, 361.0071139261005, 346.22839384917967, 327.07397163200403]","[556.2293526850297, 527.1572309995319, 490.30897550672825, 442.4046804885663, 475.6884559714415, 447.3296627495159, 414.5061081226397, 394.5040824804272, 471.53586128311673, 427.66889849716233, 399.34068129207964, 368.1031792403184, 476.31481170619224, 438.5287162559758, 416.991980305779, 394.0349836645413, 492.6732400389982, 471.8631550099185, 459.12131465293527, 444.88108739789817]",5
335,"[459.9671630687184, 486.84171516983946, 483.9361341116151, 495.3125571406847, 463.77979394787, 464.1863381425513, 465.00504276244396, 463.02052730997525, 433.71960470425256, 431.3978476467752, 426.56601665601295, 415.2135769549394, 405.00813987321845, 396.92436722172346, 388.7897359667332, 377.99094876562015, 378.5844227442801, 361.0071139261005, 346.22839384917967, 327.07397163200403]","[556.2293526850297, 527.1572309995319, 490.30897550672825, 442.4046804885663, 475.6884559714415, 447.3296627495159, 414.5061081226397, 394.5040824804272, 471.53586128311673, 427.66889849716233, 399.34068129207964, 368.1031792403184, 476.31481170619224, 438.5287162559758, 416.991980305779, 394.0349836645413, 492.6732400389982, 471.8631550099185, 459.12131465293527, 444.88108739789817]",5
336,"[459.65407939865105, 485.7900329586384, 483.48447562900793, 495.04013529120016, 463.04489895156945, 463.24299452375226, 464.3176739721334, 462.49014313047337, 433.1839778299197, 430.4558773333523, 426.11010483313714, 415.43976599344086, 404.87291095802925, 395.22609276623655, 386.25319752220395, 375.206245058708, 379.49368650663723, 360.94161781050786, 345.58872247932385, 326.1653169342349]","[557.5199193665085, 528.0711801014338, 488.85802853046675, 440.52316710179196, 477.3656549956947, 448.9958696810314, 415.3129006277984, 394.5069050710544, 472.9292561911989, 428.28134941720225, 399.39082039981946, 367.16904776388606, 477.58216268773737, 439.40392667245544, 419.249477757215, 396.485062938648, 493.52172923729205, 473.7167902860506, 462.07427151585244, 447.68068090301193]",5
337,"[457.9577890435921, 483.100762495579, 483.0702069922602, 497.8396886656928, 461.31325607395024, 461.37628421585003, 461.9865381888311, 460.0407940652732, 430.94091087214184, 429.06820768149896, 424.56101978082194, 415.71417946431603, 402.42705085246786, 394.4720674446334, 386.99628272989287, 378.26480292702024, 376.9250143635565, 358.28074477105326, 342.2198968068551, 323.05164764099544]","[553.0437874276056, 516.2417497095503, 477.0014202661582, 431.9017807828555, 470.4648237371934, 441.3106684438845, 409.74736853688245, 390.03646480394207, 466.84597769461647, 421.5799479782174, 391.89712704121587, 360.78271572002666, 472.1460671551519, 432.4857742966097, 410.356926951916, 387.7016211157271, 489.20742680590496, 469.6924611426829, 458.1645264898333, 444.79938377442323]",5
